authority_id,canonical_name,modern_place,county_id,n_variants,n_entries,method,needs_review,lat,lon,hide_from_map
1725,Zenth Wyd - Zayezda,Zajezda,2,1,1,manual,1,46.1556766,16.1900984,0
1726,"Zenthbertalam, Otok","Bartolovec, Otok",2,2,2,orthographic-exact,0,46.2970896,16.4351454,0
1727,Zenthendree,,3,3,11,orthographic-fuzzy,1,,,0
1728,"Zenthjacab,Obres","Jakopovec, Obrež",2,1,1,singleton,0,46.2456352,16.4116646,0
1729,Zenthlaczlo Dyanfeldi,,1,1,1,singleton,0,,,0
1730,Zenthlazlo,Tomašica,1,1,3,manual,1,45.6432165,17.0173219,0
1731,Zenthlelek,Duhovi,1,1,6,manual,0,45.5172405,17.0080166,0
1732,Zenthlelek cum pertinentiis,Duhovi,1,1,1,manual,1,45.5172405,17.0080166,0
1733,Zenthpal-provincia superior et inferior,Pavlovac,1,1,1,manual,1,45.7117664,17.0670595,0
1734,Zenthpeter ad Owar,Zdenčec kod Koprivnice,1,1,1,manual,1,46.1622000,16.8277000,0
1735,Zenthpether ad Kaproncza,Peteranec,1,1,1,manual,0,46.1833333,16.8833333,0
1736,Zerchewecz,Općevac,1,2,2,manual,1,45.7280399,16.5571761,0
1737,Zerdahel - Koren,Korenovo,1,1,2,manual,1,45.8585850,16.8114639,0
1738,Zerdahel - Megywrechye,Korenovo,1,2,2,manual,1,45.8585850,16.8114639,0
1739,Zeredyscha ad Zenth Gergwara,Sredice,1,1,1,manual,1,46.0850000,16.9700000,0
1740,Zersyncz,,1,1,1,singleton,0,,,0
1741,Zethws,Setuš,4,3,16,orthographic-exact,0,45.5489003,16.3948841,0
1742,Zeyanohrazthye,Dijakovac,1,1,2,manual,1,45.7006,17.3514,0
1743,Zkakala,,3,1,3,singleton,0,,,0
1744,Zkakalo,,3,1,1,singleton,0,,,0
1745,Zkakolo,,3,1,1,singleton,0,,,0
1746,Zlamnowcz,Slanovec,4,5,15,modern,0,45.8798808,16.0381993,0
1747,Zlanya,Slanje,1,1,1,manual,1,46.232576,16.547263,0
1748,Zlatharya,Zlatar,2,5,12,modern,0,46.0926454,16.0770763,0
1749,Zlathyna,Slanje,1,3,6,manual,0,46.232576,16.547263,0
1750,Zlathyna,Oštrc,2,2,14,manual,1,46.1664,16.0845,0
1751,Zlawethych,Slavetić,4,6,17,modern,0,45.7017725,15.5398413,0
1752,"Zlavetychi, Raztok","Slavetić, Rastoki",4,2,2,orthographic-exact,0,45.7017725,15.5398413,0
1753,Zlawschyna,Slanje,1,3,4,manual,0,46.232576,16.547263,0
1754,Zlawstina,,1,1,1,singleton,0,,,0
1755,Zlayna,Slanje,1,1,4,manual,0,46.232576,16.547263,0
1756,Zlayno,Slanje,1,1,1,manual,1,46.232576,16.547263,0
1757,Zlobochyna,Sloboština,1,3,6,manual,0,45.2711000,17.2032000,0
1758,Zlobochyna  Zwybowcz,Zetkan,1,1,1,manual,0,45.8211642,16.5415532,0
1759,Zloboda ad Monozlo,Moslavina,1,2,9,manual,1,45.6433859,16.6830138,0
1760,Zobothycza,Subotica Podravska,1,2,12,manual,0,46.190167,16.741323,0
1761,Zmolyak,,4,1,6,singleton,0,,,0
1762,Zolkethyncz,,1,1,1,singleton,0,,,0
1763,Zolnya,Domankuš,1,1,1,manual,1,45.9927623,16.7716574,0
1764,Zombathel,Subotica Podravska,1,1,5,manual,0,46.190167,16.741323,0
1765,Zomnycza,,4,1,1,singleton,0,,,0
1766,Zomszedvara,Susedgrad,4,12,25,modern,0,45.8209845,15.8307946,0
1767,Zomzedwara-castrum Podgoria,Podgorje Susedgradsko,4,4,8,manual,1,45.8209845,15.8307946,0
1768,Zomzedwara-castrum Pwscha,Donja Pušća,4,4,7,manual,0,45.9130219,15.7792389,0
1769,Zomzedwara-castrum Zaprezechye,Zaprešić,4,3,7,manual,0,45.8572728,15.8050436,0
1770,Zomzedwara-castrum Ztenyowcz,Stenjevec,4,2,7,manual,0,45.8025481,15.8857775,0
1771,Zomzedwara-castrum Judiacti Podgorya villa Nowak Jablanowcz,Jablanovec,4,3,3,manual,0,45.8756514,15.8488998,0
1772,Zomzedwara-castrum Judicati Ztenyowcz Ztopnyk Nowak Zapreszeche Berdowcz Pwscha,Susedgrad,4,2,6,manual,1,45.8209845,15.8307946,0
1773,Zopya,Sopje,1,1,1,manual,0,45.8000000,17.7333333,0
1774,Zotezka,Sutinske Toplice,2,2,40,manual,0,46.113900,16.008900,0
1775,"Zotezka, Orehowycza, Graberye, Bwssyn","Orehovica, Grabe, Bušin",2,3,3,modern,0,46.1014693,15.9757103,0
1776,Zotyzka,,2,1,5,singleton,0,,,0
1777,Zrachyncz,Sračinec,2,1,8,singleton,0,46.3305272,16.2739507,0
1778,Zredysche,Gornje Sredice,1,2,4,manual,1,46.0349132,16.8191983,0
1779,Zrednyawcz,Ivanić-Grad,1,2,2,manual,1,45.7056756,16.3920092,0
1780,Zrednyawez,Srednja Ves kod Ivanić-Grada,1,1,1,manual,1,45.7500000,16.4400000,0
1781,Zredysche,Gornje Sredice,1,1,1,manual,0,46.0349132,16.8191983,0
1782,Zrepychar-insula,Zrepišar kod Vrbovca,2,4,7,manual,1,45.8950000,16.4400000,0
1783,Zrewsowcz,,1,1,1,singleton,0,,,0
1784,Zromercz,,1,1,1,singleton,0,,,0
1785,Zrwkowcz,,1,1,1,singleton,0,,,0
1786,Ztare Chyche,Staro Čiće,4,6,11,modern,0,45.6925414,16.1179872,0
1787,Zthankowo ad Okych,Stankovo,4,1,1,manual,0,45.7116856,15.7002110,0
1788,Zthankowo-judicatus ad Okych,Okić,4,1,1,manual,1,45.7487818,15.7067533,0
1789,Zthara,,1,1,5,singleton,0,,,0
1790,Ztharsa,,1,1,1,singleton,0,,,0
1791,Zthassinowczy,,2,1,1,singleton,0,,,0
1792,Zthawethichy,Slavetić,4,1,2,manual,0,45.7017725,15.5398413,0
1793,Zthermecz,Stermec kod Pribića,4,1,1,manual,1,45.6628615,15.5320867,0
1794,Zthobycza,Stubica,4,2,14,modern,0,45.9749888,16.0175181,0
1795,Ztholnycoucz,Galovac,1,1,1,manual,1,45.8439994,16.8524578,0
1796,Zthrebynzky Werh,Pokupsko,4,1,1,manual,1,45.4852572,15.9919061,0
1797,Ztrelechko,Strelečko,4,2,10,orthographic-exact,0,45.5191373,16.3933400,0
1798,Ztruga,Hlebine,1,4,6,manual,1,46.1532306,16.9670121,0
1799,Ztreza,Streza,1,1,10,manual,0,46.0125000,16.8144000,0
1800,Ztrwga,Hlebine,1,1,1,manual,1,46.1532306,16.9670121,0
1801,Zwdowcz,Sudovec,1,3,8,orthographic-exact,0,46.1058330,16.3630500,0
1802,Zuha Mlacha,Mlaka,1,1,2,manual,1,45.904094,16.293197,0
1803,Zwha Mlaka,Mlaka,1,3,14,manual,0,45.904094,16.293197,0
1804,Zuhamlacha,Zuha Mlaka,1,1,1,manual,1,46.2010000,16.7650000,0
1805,Zwhodol,Suhodol Zelinski,4,2,5,manual,1,45.9266474,16.2173760,0
1806,Zwchowcz,,1,1,5,singleton,0,,,0
1807,"Zwdowchez, Wynarcz","Sudovec, Vinarec",1,1,1,singleton,0,46.1058330,16.3630500,0
1808,Zwhodol,Žunci,1,1,1,manual,0,45.9568877,16.4242631,0
1809,Zwynarcz,Svinjarec,1,3,7,modern,0,45.8022580,16.5670104,0
1810,Zwpya,,1,1,2,singleton,0,,,0
1811,Zwsycha,Sušica kod Svetog Ivana Žabna,1,1,2,manual,1,45.9350000,16.5900000,0
1812,Zwsycza,Đurđevac,1,1,1,manual,1,46.0410468,17.0678562,0
1813,Zwsycze,Đurđevac,1,1,1,manual,1,46.0410468,17.0678562,0
1814,Zwthezka,,2,1,2,singleton,0,,,0
1815,Zwybowcz,Zetkan,1,1,1,manual,1,45.8211642,16.5415532,0
1816,Zwzicha,Žunci,1,1,2,manual,0,45.9568877,16.4242631,0
1817,Zygeth,Sziget,1,1,10,manual,1,45.6600000,17.7800000,0
1818,Zylagh,,1,2,4,orthographic-exact,0,,,0
1819,Zylagh Zenthgyergh,Szilágyszentgyörgy,1,2,3,manual,1,45.6591000,18.4179000,0
1820,Zylag-wayvodatus,Valpovo,1,2,4,manual,1,45.6591,18.4179,0
1821,Zylagh-waywodatus inferior ad castrum Valpo,Valpovo,1,2,2,manual,1,45.6591,18.4179,0
1822,Zyrch,Sirač,1,1,9,manual,0,45.5166667,17.2666667,0
1823,Zyrch - Podgorye,Kloštar Podravski,1,1,1,manual,1,45.9736940,17.1663312,0
1824,Zyskan,Sišćani,1,4,4,manual,0,45.8126960,16.6522891,0
1825,Zythecz,Sisak Sisek,4,1,2,manual,0,45.4876303,16.3728187,0
